athlete_key,geography_key,time_key,events_entered,sports_entered
16439,-1,2024,3,1
16439,301,2022,1,1
16439,301,2025,3,1
16440,-1,2023,1,1
16440,-1,2024,3,1
16440,301,2022,1,1
16440,301,2025,3,1
16441,-1,2023,1,1
16441,-1,2024,3,1
16441,301,2022,1,1
16442,-1,2023,1,1
16442,-1,2024,3,1
16442,301,2022,1,1
16444,-1,2023,1,1
16444,-1,2024,3,1
16444,301,2022,1,1
16444,301,2025,3,1
16445,-1,2023,1,1
16445,-1,2024,3,1
16445,301,2025,3,1
16450,193,2024,2,1
16450,193,2025,2,1
16453,193,2025,1,1
16456,392,2022,3,1
16456,392,2023,3,1
16456,392,2024,3,1
16456,392,2025,3,1
16460,392,2019,1,1
16460,392,2024,3,1
16460,392,2025,3,1
16461,310,2015,3,1
16461,392,2019,3,1
16461,392,2022,3,1
16461,392,2023,3,1
16461,392,2024,3,1
16461,392,2025,3,1
16463,392,2022,3,1
16463,392,2023,3,1
16463,392,2024,3,1
16463,392,2025,3,1
16466,392,2019,2,1
16466,392,2022,3,1
16466,392,2023,3,1
16466,392,2024,3,1
16466,392,2025,3,1
16468,310,2017,3,1
16468,392,2022,3,1
16468,392,2023,3,1
16468,392,2024,3,1
16468,392,2025,3,1
16469,33,2024,2,1
16469,33,2025,2,1
16470,33,2015,2,1
16470,33,2017,2,1
16470,33,2018,2,1
16470,33,2019,2,1
16470,33,2022,2,1
16470,33,2023,2,1
16471,33,2019,1,1
16471,33,2022,1,1
16471,33,2023,1,1
16471,33,2024,1,1
16471,33,2025,1,1
16472,33,2015,1,1
16472,33,2017,1,1
16472,33,2018,1,1
16472,33,2019,1,1
16472,33,2022,1,1
16472,33,2023,1,1
16472,33,2024,1,1
16472,33,2025,1,1
16473,33,2017,1,1
16473,33,2018,1,1
16473,33,2019,1,1
16473,33,2022,1,1
16473,33,2023,1,1
16473,33,2024,1,1
16473,33,2025,1,1
16474,-1,2015,2,1
16474,33,2017,2,1
16474,33,2018,2,1
16474,33,2019,2,1
16474,33,2022,2,1
16474,33,2023,2,1
16474,33,2025,1,1
16478,33,2015,3,1
16478,33,2017,2,1
16478,33,2018,2,1
16478,33,2019,2,1
16478,33,2022,2,1
16478,33,2023,2,1
16478,33,2024,1,1
16478,33,2025,1,1
16480,33,2015,3,1
16480,33,2017,1,1
16480,33,2018,1,1
16480,33,2019,1,1
16480,33,2022,1,1
16480,33,2023,1,1
16480,33,2024,1,1
16480,33,2025,1,1
16481,33,2015,2,1
16481,33,2017,2,1
16481,33,2018,2,1
16481,33,2019,2,1
16481,33,2022,2,1
16481,33,2023,2,1
16481,33,2024,2,1
16481,33,2025,2,1
16482,33,2015,2,1
16482,33,2017,2,1
16482,33,2018,2,1
16482,33,2019,2,1
16482,33,2022,2,1
16482,33,2023,1,1
16482,33,2024,1,1
16482,33,2025,2,1
16483,-1,2022,1,1
16483,-1,2023,1,1
16483,387,2024,1,1
16483,387,2025,1,1
16484,-1,2019,1,1
16484,-1,2022,1,1
16484,-1,2023,1,1
16484,387,2024,1,1
16484,387,2025,1,1
16485,387,2024,1,1
16485,387,2025,1,1
16486,-1,2019,1,1
16486,-1,2022,1,1
16486,-1,2023,1,1
16486,387,2024,1,1
16486,387,2025,1,1
16487,-1,2019,1,1
16487,-1,2022,1,1
16487,-1,2023,1,1
16490,-1,2019,1,1
16490,-1,2022,1,1
16490,-1,2023,1,1
16490,387,2024,1,1
16496,-1,2022,1,1
16496,387,2024,1,1
16496,387,2025,1,1
16497,-1,2022,1,1
16499,-1,2019,1,1
16499,-1,2022,1,1
16499,-1,2023,1,1
16499,387,2024,1,1
16499,387,2025,1,1
16501,-1,2019,1,1
16501,-1,2022,1,1
16501,-1,2023,1,1
16501,387,2024,1,1
16501,387,2025,1,1
16502,-1,2019,1,1
16506,387,2024,1,1
16506,387,2025,1,1
16507,-1,2019,1,1
16507,-1,2022,1,1
16507,-1,2023,1,1
16507,387,2024,1,1
16507,387,2025,1,1
16508,61,2015,6,1
16508,61,2016,1,1
16508,61,2017,1,1
16508,61,2018,1,1
16508,61,2019,1,1
16509,61,2025,7,1
16510,61,2015,6,1
16510,61,2016,1,1
16510,61,2017,1,1
16510,61,2018,1,1
16510,61,2019,1,1
16510,61,2025,1,1
16513,61,2015,6,1
16513,61,2016,1,1
16513,61,2018,1,1
16513,61,2019,1,1
16514,61,2018,1,1
16514,61,2019,1,1
16514,61,2025,7,1
16515,61,2015,6,1
16515,61,2016,1,1
16515,61,2017,3,1
16515,61,2018,3,1
16515,61,2019,3,1
16515,61,2025,2,1
16516,61,2015,3,1
16516,61,2016,3,1
16516,61,2017,3,1
16516,61,2025,2,1
16520,61,2015,8,1
16520,61,2016,1,1
16520,61,2017,1,1
16520,61,2018,1,1
16520,61,2019,1,1
16523,61,2015,6,1
16523,61,2016,1,1
16523,61,2017,1,1
16523,61,2018,1,1
16523,61,2019,1,1
16524,61,2015,1,1
16524,61,2016,1,1
16524,61,2017,1,1
16524,61,2018,1,1
16524,61,2019,1,1
16525,61,2017,1,1
16525,61,2018,1,1
16525,61,2019,1,1
16526,61,2019,1,1
16536,-1,2015,2,1
16536,-1,2017,2,1
16536,-1,2018,2,1
16536,-1,2019,2,1
16536,-1,2022,2,1
16538,-1,2015,3,1
16538,-1,2016,3,1
16538,-1,2017,3,1
16538,-1,2018,3,1
16538,-1,2019,3,1
16538,-1,2022,3,1
16538,-1,2023,3,1
16538,-1,2024,3,1
16538,234,2025,3,1
16546,-1,2015,1,1
16546,-1,2016,1,1
16546,-1,2017,1,1
16546,-1,2018,1,1
16546,-1,2019,1,1
16546,-1,2022,1,1
16546,-1,2023,1,1
16546,-1,2024,1,1
16546,234,2025,1,1
16547,-1,2015,2,1
16547,-1,2017,2,1
16547,-1,2018,2,1
16547,-1,2019,2,1
16547,-1,2022,2,1
16547,-1,2023,2,1
16547,-1,2024,2,1
16547,234,2025,2,1
16549,-1,2017,1,1
16549,-1,2018,1,1
16553,-1,2015,2,1
16553,-1,2022,2,1
16553,-1,2023,2,1
16553,-1,2024,2,1
16553,234,2025,2,1
16554,-1,2015,3,1
16554,-1,2016,3,1
16554,-1,2017,3,1
16554,-1,2018,3,1
16554,-1,2019,3,1
16554,-1,2022,3,1
16554,-1,2023,3,1
16554,-1,2024,3,1
16554,234,2025,3,1
16559,-1,2016,1,1
16559,-1,2017,1,1
16559,-1,2018,1,1
16559,-1,2019,1,1
16561,-1,2015,1,1
16561,-1,2016,1,1
16561,-1,2017,1,1
16561,-1,2018,1,1
16561,-1,2019,1,1
16562,-1,2017,2,1
16562,-1,2018,2,1
16562,-1,2019,2,1
16566,-1,2017,2,1
16566,-1,2018,2,1
16566,-1,2019,2,1
16566,-1,2022,2,1
16566,-1,2023,2,1
16566,-1,2024,2,1
16566,234,2025,2,1
16576,-1,2015,1,1
16576,-1,2016,2,1
16576,-1,2017,2,1
16576,-1,2018,2,1
16576,-1,2019,2,1
16577,-1,2022,2,1
16577,-1,2023,2,1
16577,-1,2024,2,1
16577,234,2025,2,1
16594,-1,2017,3,1
16594,-1,2018,3,1
16598,-1,2022,3,1
16598,-1,2023,3,1
16598,-1,2024,3,1
16598,234,2025,3,1
16603,-1,2015,1,1
16604,-1,2015,1,1
16604,-1,2016,1,1
16604,-1,2017,1,1
16604,-1,2018,1,1
16604,-1,2019,1,1
16604,-1,2022,1,1
16604,-1,2023,1,1
16608,-1,2019,3,1
16609,-1,2019,1,1
16611,-1,2018,2,1
16611,-1,2019,2,1
16614,-1,2022,2,1
16614,-1,2023,2,1
16614,-1,2024,2,1
16616,-1,2016,3,1
16616,-1,2019,3,1
16616,234,2025,3,1
16617,-1,2015,2,1
16620,226,2015,3,1
16620,226,2016,3,1
16620,226,2017,3,1
16620,226,2018,3,1
16620,226,2019,3,1
16622,226,2015,3,1
16622,226,2016,3,1
16622,226,2017,3,1
16622,226,2018,3,1
16622,226,2019,3,1
16623,226,2017,3,1
16623,226,2018,3,1
16623,226,2019,3,1
16624,226,2015,3,1
16624,226,2016,3,1
16624,226,2017,3,1
16624,226,2018,3,1
16624,226,2019,3,1
16626,-1,2015,1,1
16626,-1,2016,1,1
16626,-1,2017,1,1
16626,338,2022,1,1
16626,338,2023,1,1
16626,338,2024,1,1
16626,338,2025,1,1
16627,-1,2015,3,1
16627,-1,2016,3,1
16627,-1,2017,3,1
16627,-1,2018,3,1
16627,-1,2019,3,1
16627,338,2022,3,1
16627,338,2023,3,1
16627,338,2024,3,1
16627,338,2025,3,1
16629,-1,2015,1,1
16629,-1,2016,1,1
16629,-1,2017,1,1
16629,-1,2018,1,1
16629,-1,2019,1,1
16629,338,2022,1,1
16629,338,2023,1,1
16629,338,2024,1,1
16630,-1,2015,1,1
16630,-1,2016,1,1
16630,-1,2017,1,1
16630,-1,2018,1,1
16630,-1,2019,1,1
16631,-1,2019,1,1
16631,338,2022,1,1
16631,338,2023,1,1
16631,338,2024,1,1
16631,338,2025,1,1
16633,-1,2015,1,1
16633,-1,2016,1,1
16633,-1,2017,1,1
16633,-1,2018,1,1
16633,-1,2019,1,1
16633,338,2022,1,1
16633,338,2023,1,1
16635,-1,2015,1,1
16635,-1,2016,1,1
16635,-1,2017,1,1
16635,-1,2018,1,1
16635,-1,2019,1,1
16635,338,2022,1,1
16635,338,2023,1,1
16635,338,2024,1,1
16635,338,2025,1,1
16639,-1,2015,1,1
16639,-1,2016,1,1
16639,-1,2017,1,1
16639,-1,2018,1,1
16639,-1,2019,1,1
16639,338,2022,1,1
16639,338,2023,1,1
16639,338,2024,1,1
16639,338,2025,1,1
16642,-1,2015,3,1
16642,-1,2016,3,1
16642,-1,2017,3,1
16642,-1,2018,3,1
16642,-1,2019,3,1
16642,338,2022,3,1
16642,338,2023,3,1
16642,338,2024,3,1
16643,-1,2015,3,1
16643,-1,2016,3,1
16643,-1,2017,3,1
16643,-1,2018,3,1
16643,-1,2019,3,1
16643,338,2022,3,1
16643,338,2023,3,1
16643,338,2024,3,1
16643,338,2025,3,1
16644,-1,2016,1,1
16644,-1,2017,1,1
16647,-1,2015,1,1
16647,-1,2016,1,1
16647,-1,2018,1,1
16647,-1,2019,1,1
16647,338,2022,1,1
16647,338,2023,1,1
16647,338,2024,1,1
16647,338,2025,1,1
16649,338,2022,3,1
16649,338,2023,3,1
16649,338,2024,3,1
16649,338,2025,3,1
16652,-1,2015,1,1
16652,-1,2016,1,1
16652,-1,2017,1,1
16652,-1,2018,1,1
16652,-1,2019,1,1
16652,338,2025,1,1
16654,338,2022,3,1
16654,338,2023,3,1
16654,338,2024,3,1
16654,338,2025,3,1
16655,338,2022,1,1
16655,338,2023,1,1
16656,338,2022,1,1
16657,-1,2016,1,1
16657,-1,2017,1,1
16657,-1,2018,1,1
16657,-1,2019,1,1
16657,338,2022,1,1
16657,338,2023,1,1
16657,338,2024,1,1
16657,338,2025,1,1
16659,-1,2018,1,1
16659,-1,2019,1,1
16659,338,2022,1,1
16659,338,2023,1,1
16659,338,2024,1,1
16662,338,2023,3,1
16664,-1,2015,1,1
16664,-1,2016,1,1
16664,-1,2017,1,1
16664,-1,2018,1,1
16664,338,2023,1,1
16664,338,2024,1,1
16664,338,2025,1,1
16665,338,2025,1,1
16666,-1,2015,1,1
16666,-1,2016,1,1
16666,-1,2017,1,1
16666,-1,2018,1,1
16666,-1,2019,1,1
16666,338,2022,1,1
16666,338,2023,1,1
16666,338,2024,1,1
16666,338,2025,1,1
16667,338,2023,3,1
16667,338,2024,3,1
16667,338,2025,3,1
16668,-1,2015,1,1
16668,-1,2016,1,1
16668,-1,2017,1,1
16668,-1,2018,1,1
16668,-1,2019,1,1
16668,338,2022,1,1
16669,338,2024,1,1
16669,338,2025,1,1
16670,264,2015,3,1
16670,264,2016,1,1
16670,264,2017,1,1
16670,264,2018,1,1
16670,264,2023,1,1
16670,264,2025,1,1
16675,264,2015,1,1
16675,264,2016,1,1
16675,264,2017,1,1
16675,264,2018,1,1
16675,264,2019,2,1
16675,264,2023,2,1
16675,264,2024,2,1
16675,264,2025,2,1
16676,264,2015,2,1
16676,264,2016,1,1
16676,264,2017,1,1
16676,264,2018,1,1
16676,264,2019,1,1
16676,264,2023,1,1
16676,264,2025,1,1
16677,264,2015,3,1
16677,264,2016,3,1
16677,264,2017,3,1
16677,264,2018,3,1
16677,264,2019,1,1
16677,264,2023,1,1
16677,264,2024,1,1
16677,264,2025,1,1
16678,264,2019,3,1
16678,264,2022,3,1
16678,264,2023,3,1
16678,264,2024,3,1
16678,264,2025,3,1
16679,264,2015,3,1
16679,264,2016,3,1
16679,264,2017,3,1
16679,264,2018,3,1
16679,264,2019,3,1
16679,264,2022,3,1
16679,264,2023,3,1
16679,264,2024,3,1
16681,264,2015,3,1
16681,264,2016,3,1
16681,264,2017,3,1
16681,264,2018,3,1
16681,264,2019,3,1
16681,264,2022,3,1
16681,264,2023,3,1
16681,264,2024,3,1
16683,264,2015,3,1
16684,264,2022,3,1
16684,264,2023,3,1
16684,264,2024,3,1
16684,264,2025,3,1
16685,264,2023,3,1
16685,264,2024,3,1
16685,264,2025,3,1
16686,264,2015,3,1
16686,264,2016,3,1
16686,264,2017,3,1
16686,264,2018,3,1
16686,264,2019,3,1
16686,264,2022,3,1
16686,264,2023,3,1
16687,264,2015,3,1
16687,264,2016,3,1
16687,264,2017,3,1
16687,264,2018,3,1
16687,264,2019,3,1
16687,264,2022,3,1
16687,264,2023,3,1
16688,264,2015,3,1
16688,264,2016,3,1
16688,264,2017,3,1
16688,264,2018,3,1
16688,264,2019,3,1
16688,264,2022,3,1
16688,264,2023,3,1
16688,264,2024,3,1
16688,264,2025,3,1
16689,229,2015,3,1
16689,229,2016,3,1
16689,229,2017,4,1
16689,229,2018,3,1
16689,229,2019,3,1
16689,229,2022,3,1
16690,264,2015,3,1
16690,264,2016,3,1
16690,264,2017,3,1
16690,264,2018,3,1
16690,264,2019,3,1
16690,264,2022,3,1
16690,264,2023,3,1
16690,264,2024,3,1
16690,264,2025,3,1
16691,264,2016,1,1
16691,264,2017,1,1
16691,264,2018,1,1
16691,264,2019,1,1
16691,264,2023,1,1
16691,264,2024,1,1
16691,264,2025,1,1
16692,212,2022,3,1
16692,212,2023,3,1
16692,212,2024,3,1
16692,212,2025,3,1
16693,212,2015,3,1
16693,212,2016,3,1
16693,212,2017,3,1
16693,212,2018,3,1
16693,212,2019,3,1
16693,212,2022,3,1
16693,212,2023,3,1
16693,212,2024,3,1
16693,212,2025,3,1
16694,212,2019,3,1
16694,212,2022,3,1
16694,212,2023,3,1
16694,212,2024,3,1
16694,212,2025,3,1
16695,212,2015,3,1
16695,212,2016,3,1
16695,212,2017,3,1
16695,212,2018,3,1
16695,212,2019,3,1
16695,212,2022,3,1
16695,212,2023,3,1
16695,212,2024,3,1
16695,212,2025,3,1
16696,212,2023,3,1
16696,212,2024,3,1
16696,212,2025,3,1
16697,212,2015,1,1
16698,212,2015,1,1
16700,-1,2016,1,1
16700,326,2015,1,1
16700,326,2017,1,1
16700,326,2018,1,1
16700,326,2019,1,1
16700,326,2022,1,1
16700,326,2023,1,1
16700,326,2025,1,1
16702,326,2019,1,1
16702,326,2025,1,1
16706,326,2018,3,1
16706,326,2019,3,1
16706,326,2022,3,1
16706,326,2023,3,1
16706,326,2024,3,1
16707,326,2023,1,1
16707,326,2025,3,1
16709,-1,2016,3,1
16709,326,2015,1,1
16709,326,2017,3,1
16709,326,2018,3,1
16709,326,2019,2,1
16709,326,2022,1,1
16709,326,2023,1,1
16709,326,2025,1,1
16711,326,2024,3,1
16711,326,2025,1,1
16712,326,2022,2,1
16712,326,2023,2,1
16712,326,2024,2,1
16712,326,2025,2,1
16714,326,2024,2,1
16716,326,2023,2,1
16717,326,2017,2,1
16717,326,2018,2,1
16717,326,2019,2,1
16717,326,2022,2,1
16717,326,2023,2,1
16717,326,2024,2,1
16718,326,2017,3,1
16718,326,2018,3,1
16718,326,2019,3,1
16718,326,2023,3,1
16718,326,2024,3,1
16718,326,2025,3,1
16719,326,2019,3,1
16719,326,2022,3,1
16719,326,2023,3,1
16719,326,2024,3,1
16719,326,2025,3,1
16722,326,2024,2,1
16727,326,2017,3,1
16727,326,2018,3,1
16727,326,2019,3,1
16727,326,2022,3,1
16727,326,2023,3,1
16728,326,2019,1,1
16729,326,2022,1,1
16729,326,2023,1,1
16729,326,2025,1,1
16730,-1,2016,1,1
16730,326,2015,1,1
16730,326,2017,1,1
16730,326,2018,1,1
16730,326,2019,1,1
16730,326,2022,1,1
16730,326,2023,1,1
16730,326,2025,1,1
16738,326,2022,1,1
16738,326,2023,1,1
16738,326,2025,1,1
16739,326,2022,3,1
16739,326,2024,3,1
16739,326,2025,3,1
16741,326,2017,3,1
16741,326,2018,3,1
16741,326,2019,2,1
16741,326,2022,2,1
16741,326,2023,2,1
16741,326,2024,2,1
16741,326,2025,2,1
16742,-1,2016,1,1
16742,326,2015,1,1
16742,326,2019,1,1
16742,326,2023,1,1
16742,326,2025,1,1
16744,326,2022,2,1
16744,326,2023,2,1
16745,326,2025,3,1
16747,280,2015,2,1
16747,280,2017,2,1
16747,326,2019,2,1
16747,326,2022,3,1
16747,326,2023,3,1
16748,-1,2016,1,1
16748,326,2015,1,1
16748,326,2018,1,1
16748,326,2019,1,1
16748,326,2022,1,1
16748,326,2023,1,1
16748,326,2025,1,1
16749,326,2022,3,1
16749,326,2023,3,1
16750,326,2025,2,1
16753,99,2022,3,1
16753,99,2023,3,1
16753,99,2024,3,1
16753,99,2025,3,1
16754,94,2016,1,1
16754,94,2017,1,1
16754,94,2018,1,1
16754,94,2019,1,1
16754,94,2022,3,1
16754,94,2023,3,1
16754,99,2015,1,1
16754,99,2024,3,1
16754,99,2025,3,1
16755,99,2022,3,1
16759,99,2025,1,1
16760,99,2019,1,1
16760,99,2022,3,1
16760,99,2023,3,1
16760,99,2024,3,1
16760,99,2025,3,1
16763,94,2016,1,1
16763,94,2017,1,1
16763,94,2018,1,1
16763,99,2015,3,1
16763,99,2025,1,1
16764,99,2015,1,1
16764,99,2016,1,1
16764,99,2017,3,1
16764,99,2018,2,1
16764,99,2019,2,1
16764,99,2022,2,1
16764,99,2023,2,1
16764,99,2024,3,1
16764,99,2025,3,1
16769,99,2025,1,1
16771,99,2025,1,1
16772,94,2015,1,1
16772,94,2016,1,1
16772,99,2025,1,1
16775,378,2017,1,1
16810,24,2024,2,1
16810,24,2025,2,1
16814,24,2019,1,1
16814,24,2023,1,1
16814,24,2025,1,1
16815,24,2025,1,1
16816,24,2025,2,1
16817,24,2015,4,1
16817,24,2017,1,1
16817,24,2018,1,1
16817,24,2019,1,1
16817,24,2023,1,1
16817,24,2024,1,1
16817,24,2025,2,1
16818,24,2025,2,1
16819,24,2023,1,1
16819,24,2024,1,1
16819,24,2025,1,1
16820,24,2024,2,1
16821,24,2025,2,1
16822,24,2024,1,1
16823,24,2025,2,1
16827,24,2017,1,1
16827,24,2018,2,1
16827,24,2019,2,1
16827,24,2023,1,1
16827,24,2024,1,1
16827,24,2025,2,1
16828,24,2025,1,1
16830,24,2024,2,1
16830,24,2025,2,1
16832,24,2016,1,1
16832,24,2017,1,1
16832,24,2018,1,1
16832,24,2019,1,1
16832,24,2023,1,1
16832,24,2024,1,1
16832,24,2025,1,1
16834,-1,2015,2,1
16834,-1,2016,2,1
16834,-1,2018,2,1
16835,266,2023,1,1
16838,266,2025,1,1
16839,266,2022,1,1
16839,266,2023,1,1
16839,266,2024,1,1
16839,266,2025,1,1
16842,266,2015,3,1
16842,266,2016,3,1
16842,266,2017,3,1
16842,266,2018,3,1
16842,266,2019,3,1
16842,266,2022,3,1
16842,266,2023,3,1
16842,266,2024,3,1
16842,266,2025,3,1
16843,266,2015,3,1
16843,266,2016,3,1
16843,266,2017,3,1
16843,266,2018,3,1
16843,266,2019,3,1
16843,266,2022,3,1
16843,266,2023,3,1
16843,266,2024,3,1
16843,266,2025,2,1
16846,266,2015,3,1
16846,266,2016,3,1
16846,266,2017,3,1
16846,266,2018,3,1
16846,266,2019,3,1
16846,266,2022,3,1
16846,266,2023,3,1
16846,266,2024,3,1
16846,266,2025,3,1
16847,266,2015,3,1
16847,266,2016,3,1
16847,266,2017,3,1
16847,266,2018,3,1
16847,266,2019,3,1
16847,266,2022,3,1
16847,266,2023,3,1
16847,266,2024,3,1
16847,266,2025,3,1
16849,266,2017,1,1
16849,266,2018,1,1
16849,266,2019,1,1
16849,266,2022,1,1
16849,266,2023,1,1
16849,266,2024,1,1
16849,266,2025,1,1
16850,266,2015,3,1
16850,266,2016,3,1
16850,266,2017,3,1
16850,266,2018,3,1
16850,266,2019,3,1
16850,266,2022,3,1
16850,266,2023,3,1
16850,266,2024,3,1
16850,266,2025,3,1
16851,266,2015,3,1
16851,266,2016,3,1
16851,266,2017,3,1
16851,266,2018,3,1
16851,266,2019,3,1
16851,266,2022,3,1
16851,266,2023,3,1
16851,266,2024,3,1
16851,266,2025,3,1
16855,-1,2017,2,1
16855,-1,2018,1,1
16856,-1,2019,2,1
16856,-1,2022,2,1
16856,339,2023,2,1
16856,339,2024,2,1
16856,339,2025,2,1
16857,-1,2015,1,1
16857,-1,2017,1,1
16857,-1,2018,1,1
16857,-1,2019,1,1
16857,-1,2022,1,1
16857,339,2023,1,1
16857,339,2024,1,1
16858,-1,2016,2,1
16858,-1,2018,2,1
16858,-1,2019,2,1
16858,339,2023,2,1
16858,339,2024,2,1
16858,339,2025,2,1
16859,-1,2017,1,1
16859,-1,2018,1,1
16859,-1,2019,1,1
16860,-1,2015,2,1
16860,-1,2016,2,1
16860,-1,2017,2,1
16860,-1,2018,2,1
16860,-1,2019,2,1
16860,-1,2022,2,1
16860,339,2023,2,1
16860,339,2024,2,1
16860,339,2025,2,1
16862,-1,2017,1,1
16862,-1,2018,1,1
16862,-1,2019,1,1
16862,-1,2022,1,1
16862,339,2023,1,1
16862,339,2024,1,1
16862,339,2025,1,1
16863,-1,2022,1,1
16863,339,2023,1,1
16863,339,2024,1,1
16863,339,2025,1,1
16864,254,2015,3,1
16864,254,2016,3,1
16864,254,2017,3,1
16864,254,2018,3,1
16864,254,2019,3,1
16866,-1,2015,2,1
16866,-1,2018,1,1
16866,-1,2019,1,1
16866,-1,2022,1,1
16866,339,2023,1,1
16866,339,2024,1,1
16866,339,2025,1,1
16868,-1,2015,1,1
16868,-1,2016,1,1
16868,-1,2017,1,1
16868,-1,2018,1,1
16868,-1,2019,1,1
16871,-1,2016,1,1
16871,-1,2018,1,1
16871,-1,2019,1,1
16873,-1,2015,2,1
16874,-1,2016,1,1
16874,-1,2017,2,1
16874,-1,2018,1,1
16874,-1,2019,1,1
16874,-1,2022,1,1
16874,339,2023,1,1
16874,339,2024,1,1
16874,339,2025,1,1
16875,273,2015,3,1
16876,-1,2017,2,1
16876,-1,2019,1,1
16876,-1,2022,1,1
16876,339,2023,1,1
16876,339,2024,1,1
16876,339,2025,1,1
16878,-1,2015,2,1
16878,-1,2016,1,1
16881,-1,2017,1,1
16884,-1,2015,2,1
16884,-1,2017,2,1
16887,310,2025,3,1
16889,310,2018,1,1
16890,310,2023,3,1
16890,310,2025,3,1
16893,310,2024,3,1
16895,310,2018,1,1
16896,-1,2015,3,1
16896,-1,2016,3,1
16896,-1,2017,3,1
16896,-1,2018,3,1
16896,235,2019,3,1
16896,235,2022,3,1
16898,310,2018,3,1
16902,310,2023,3,1
16902,310,2025,3,1
16904,310,2025,3,1
16906,310,2025,3,1
16907,310,2023,3,1
16907,310,2025,3,1
16917,255,2019,1,1
16920,310,2025,3,1
16923,310,2023,3,1
16923,310,2024,2,1
16925,310,2025,3,1
16929,310,2024,1,1
16931,310,2025,7,1
16934,310,2016,3,1
16934,310,2018,3,1
16937,-1,2016,3,1
16937,-1,2017,3,1
16937,-1,2018,3,1
16937,235,2019,3,1
16938,310,2019,1,1
16938,310,2023,3,1
16938,358,2025,1,1
16939,235,2022,3,1
16939,235,2023,2,1
16939,235,2025,3,1
16939,310,2024,3,1
16940,310,2022,3,1
16941,310,2025,3,1
16944,310,2024,3,1
16946,310,2024,1,1
16948,-1,2015,3,1
16948,235,2025,3,1
16948,310,2022,3,1
16948,310,2024,3,1
16949,310,2023,3,1
16954,310,2023,3,1
16956,310,2025,7,1
16964,310,2024,3,1
16969,-1,2018,3,1
16969,235,2019,3,1
16969,310,2022,3,1
16969,310,2024,3,1
16971,310,2022,3,1
16972,310,2023,3,1
16972,310,2025,3,1
16974,310,2024,3,1
16976,235,2025,2,1
16976,310,2022,3,1
16976,310,2024,2,1
16979,235,2025,2,1
16979,310,2024,1,1
16983,347,2017,2,1
16983,347,2018,1,1
16983,347,2019,1,1
16984,347,2017,1,1
16984,347,2018,1,1
16984,347,2019,1,1
16985,347,2015,2,1
16985,347,2016,2,1
16985,347,2017,1,1
16985,347,2018,1,1
16985,347,2019,1,1
16991,347,2018,1,1
16992,347,2017,2,1
16992,347,2018,1,1
16992,347,2019,1,1
16995,347,2017,1,1
16995,347,2018,1,1
16995,347,2019,1,1
16996,347,2019,1,1
16997,347,2017,1,1
16997,347,2018,1,1
16998,347,2015,2,1
16998,347,2016,2,1
16998,347,2018,1,1
16998,347,2019,1,1
16998,367,2017,1,1
17002,347,2018,1,1
17003,347,2015,2,1
17003,347,2016,2,1
17003,347,2017,1,1
17003,347,2018,1,1
17003,347,2019,1,1
17004,347,2017,1,1
17004,347,2019,1,1
17006,-1,2015,1,1
17006,344,2016,1,1
17006,344,2017,1,1
17008,347,2018,1,1
17008,347,2019,1,1
17009,347,2015,2,1
17009,347,2016,2,1
17009,347,2017,1,1
17009,347,2018,1,1
17010,347,2017,1,1
17010,347,2018,1,1
17010,347,2019,1,1
17011,347,2017,1,1
17012,347,2017,1,1
17012,347,2019,1,1
17013,347,2015,2,1
17013,347,2016,2,1
17013,347,2017,2,1
17013,347,2018,1,1
17013,347,2019,1,1
17014,253,2015,2,1
17014,253,2017,2,1
17014,253,2018,1,1
17014,253,2019,1,1
17016,347,2015,2,1
17016,347,2016,2,1
17016,347,2019,1,1
17019,224,2017,2,1
17019,224,2018,1,1
17019,224,2019,1,1
17020,347,2015,2,1
17020,347,2016,2,1
17020,347,2017,1,1
17020,347,2018,1,1
17020,347,2019,1,1
17022,347,2016,2,1
17022,347,2017,2,1
17022,347,2018,1,1
17022,347,2019,1,1
17023,347,2016,2,1
17023,347,2017,1,1
17023,347,2018,1,1
17023,347,2019,1,1
17025,224,2017,2,1
17025,224,2018,1,1
17025,224,2019,1,1
17026,224,2019,1,1
17027,347,2016,2,1
17027,347,2017,1,1
17027,347,2018,1,1
17027,347,2019,1,1
17028,347,2015,2,1
17028,347,2016,2,1
17028,347,2017,1,1
17028,347,2018,1,1
17028,347,2019,1,1
17029,347,2015,2,1
17029,347,2016,2,1
17029,347,2017,1,1
17029,347,2018,1,1
17029,347,2019,1,1
17030,347,2018,1,1
17030,347,2019,1,1
17035,220,2019,1,1
17036,220,2015,2,1
17036,220,2016,2,1
17036,220,2017,2,1
17036,220,2018,1,1
17036,220,2019,1,1
17039,220,2015,2,1
17039,220,2016,2,1
17039,220,2017,2,1
17039,220,2018,1,1
17039,220,2019,1,1
17040,220,2015,2,1
17040,220,2016,2,1
17040,220,2017,2,1
17040,220,2018,1,1
17040,220,2019,1,1
17045,220,2017,2,1
17045,220,2018,1,1
17045,220,2019,1,1
17058,319,2023,2,1
17058,319,2025,3,1
17068,224,2015,2,1
17068,224,2016,2,1
17068,224,2017,2,1
17068,224,2018,1,1
17068,224,2019,1,1
17075,144,2016,2,1
17082,144,2016,2,1
17082,144,2017,2,1
17082,144,2018,1,1
17083,144,2016,2,1
17083,144,2017,2,1
17083,144,2018,1,1
17097,133,2015,2,1
17097,133,2018,3,1
17101,133,2023,2,1
